relative_path,filename,extension,parent_folder,split,dataset_hint,size_bytes,size_mb,sha256,hash_error,is_image_extension
BSR\BSDS500\data\groundTruth\train\183055.mat,183055.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,38325,0.03655,738599c3e3f4f60df69d935e376cacee8e5abe9d6bccd77f1df1be921c63da6e,,False
BSR\BSDS500\data\groundTruth\train\183087.mat,183087.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,40466,0.038591,108808ba7176ec8d45e31f76881ff79b680066fc449660cc23a68ce976b61912,,False
BSR\BSDS500\data\groundTruth\train\187003.mat,187003.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,42988,0.040997,19063f5c85fb7f612026956709546a5eb43c1540d34fd396e303701f399f5eb5,,False
BSR\BSDS500\data\groundTruth\train\187029.mat,187029.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,57019,0.054378,db9f86a7e0cf1c4c5f57d6e9de2aa7e2694ca49e0d03366d5fc7ed2c34abe8b0,,False
BSR\BSDS500\data\groundTruth\train\187039.mat,187039.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,36853,0.035146,aced6022e636af226fce98097cdb1609150bc175a2e2c98f99732e8a1aa9f7ce,,False
BSR\BSDS500\data\groundTruth\train\187071.mat,187071.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,52547,0.050113,70c24836f40c3fba875fa6e201f58d6358c66307ee51f19617c42b87bf49cd1c,,False
BSR\BSDS500\data\groundTruth\train\187083.mat,187083.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,30890,0.029459,564c92d6ac0ba5b5e1eb8d9c56f08f584df04695cca0de79cc2f942355e3128b,,False
BSR\BSDS500\data\groundTruth\train\188005.mat,188005.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,47542,0.04534,58d09bbb3d38ff3e874772a3800219b714917070303b8d01e0d888e449c77852,,False
BSR\BSDS500\data\groundTruth\train\188063.mat,188063.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,38312,0.036537,d66ff60dc07c0da6e1ae06ebea7000b7d94d9f7f98d171c640cd9ddc21cd959b,,False
BSR\BSDS500\data\groundTruth\train\188091.mat,188091.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,30637,0.029218,51d649172f3988050373211c19fd51344846e82c884f07af86009e846b4d7d8b,,False
BSR\BSDS500\data\groundTruth\train\189003.mat,189003.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,34179,0.032596,c04c023c325b49a4368efd8f650a07dc56e25e06b3c46b30e5aca8c3217ab2c2,,False
BSR\BSDS500\data\groundTruth\train\189011.mat,189011.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,39847,0.038001,249acdb3951554724039041cb335cef8ab2f8add8e065c37d719c81a8f5b4969,,False
BSR\BSDS500\data\groundTruth\train\196015.mat,196015.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,51760,0.049362,00df7e253747feb2d102023e2aac58c60ccf8ce9454ee704f32e2ce798d578b1,,False
BSR\BSDS500\data\groundTruth\train\198004.mat,198004.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,44802,0.042727,e20419ef4b708d0d0f4c7202f3747b42863ac0b4adc0a8e8b98051fcee9b6c63,,False
BSR\BSDS500\data\groundTruth\train\198023.mat,198023.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,50837,0.048482,a811f1f92d68198edaa63a855119be808f166755fdf78b138092ed40c25c3119,,False
BSR\BSDS500\data\groundTruth\train\198054.mat,198054.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,47904,0.045685,2be715445c5b1b27f91e211131c98d8f6facda0e70bbf81f808253b890ba08b2,,False
BSR\BSDS500\data\groundTruth\train\20008.mat,20008.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,45771,0.043651,f98a1761f2a581d1bcd335e5c73de357a597a3b0d47eb5ef4ed0d9f7adfd718a,,False
BSR\BSDS500\data\groundTruth\train\202012.mat,202012.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,48208,0.045975,d5fad958297294bc16b77b7206414da02259bfeceb61571b9d1144328957ee71,,False
BSR\BSDS500\data\groundTruth\train\207056.mat,207056.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,29916,0.02853,a63edfdb0d3ea8f2d54e02f54402e48053ec37be88f77ea8a7c90ad61b02708b,,False
BSR\BSDS500\data\groundTruth\train\209070.mat,209070.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,57078,0.054434,0159c7b720efd16c19f84d05aa543825634a4ee8b2a3f76e736a2df95aa3a57f,,False
BSR\BSDS500\data\groundTruth\train\2092.mat,2092.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,58165,0.05547,20bdfbdfcf85fe188b46022ce628413ea6e9d7f3feefd8b0d55d224e99dbdcfa,,False
BSR\BSDS500\data\groundTruth\train\216041.mat,216041.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,52620,0.050182,2962ac5261b4af7e33493822d231e742e8bd191f4d6da8feca25905b42ff57d1,,False
BSR\BSDS500\data\groundTruth\train\216053.mat,216053.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,44997,0.042912,2edd85add90f3822b61fbb1b776ccea3c1aca463aec868bcf5389291b7748b41,,False
BSR\BSDS500\data\groundTruth\train\216066.mat,216066.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,37927,0.03617,d6c6364302120fa70747d3154f959347362eae6c2d28ed58e25b3e736b5d1d74,,False
BSR\BSDS500\data\groundTruth\train\22013.mat,22013.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,40577,0.038697,e0d5c40ea2db98c9bacc8b50c7ad75bad881f2434295233773504852f6b0cf29,,False
BSR\BSDS500\data\groundTruth\train\22090.mat,22090.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,56585,0.053964,cdb03278ce5af526442c0c02af1246412d438904aafd240a1fb9f2dae2329c15,,False
BSR\BSDS500\data\groundTruth\train\22093.mat,22093.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,62401,0.05951,2083960bfe58df7b2a00d2d64b0bb20338b8cf161ef1bdd856ea43cc04cf499a,,False
BSR\BSDS500\data\groundTruth\train\225017.mat,225017.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,40645,0.038762,78f3a67af865d5b6961bbc7bfa1269777d84656a5e0df23d324381e1f8fb1514,,False
BSR\BSDS500\data\groundTruth\train\227040.mat,227040.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,33655,0.032096,06b81a252d097d87af79fecf197bf200bc378a81e663a8b46a858b57f3a3d9e1,,False
BSR\BSDS500\data\groundTruth\train\227046.mat,227046.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,36082,0.03441,2909392902ecdfd268ef107698bb85afce0d7fe5a84a3aa40b2299366d620fd1,,False
BSR\BSDS500\data\groundTruth\train\23025.mat,23025.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,42796,0.040813,f7ce00f235c2e213e4b6c8b92c2c44aa173c36d2cbfa6c160696fa4bc1a5be9e,,False
BSR\BSDS500\data\groundTruth\train\23080.mat,23080.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,43501,0.041486,775dc94419a2941dac486809c7ac09ab1a45df79138a9f6438d97542079e02f2,,False
BSR\BSDS500\data\groundTruth\train\23084.mat,23084.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,52553,0.050118,29f8e12ff97c1682934985a03a947ec5fce5281cad2d6cd1f7dcce3f447779a6,,False
BSR\BSDS500\data\groundTruth\train\231015.mat,231015.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,53095,0.050635,0dd3164678a7f9806299836971b102b97a59789bfccf5e555cc8b322cf229670,,False
BSR\BSDS500\data\groundTruth\train\232038.mat,232038.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,44842,0.042765,2b530b4d85dc48defda004ccc994eb1e1f36b625820192a9b16b671998521175,,False
BSR\BSDS500\data\groundTruth\train\236017.mat,236017.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,54100,0.051594,3c70446e8fd70ed9729b932cd1e8790aa8a8dbb7c4f849cf130ebccaa86b5e29,,False
BSR\BSDS500\data\groundTruth\train\238011.mat,238011.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,51326,0.048948,bdab87d24b50d9dc2961503e799e378a7eba1b0b83d141b95dd5eb433593fde9,,False
BSR\BSDS500\data\groundTruth\train\239007.mat,239007.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,57815,0.055137,75d659e2a4f7465c9a47e7cd82cb5896df2033227296fd9b58b47e128001717b,,False
BSR\BSDS500\data\groundTruth\train\239096.mat,239096.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,49895,0.047584,ddfb4402f0aaa66b553f076a0da5637238f953945f666145cdcf42d431b481dd,,False
BSR\BSDS500\data\groundTruth\train\24004.mat,24004.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,39555,0.037723,0b704bd5016547f82c32e6d01c084b94832310f94d9ff2102880cb4bfc8b25f3,,False
BSR\BSDS500\data\groundTruth\train\24063.mat,24063.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,34099,0.032519,77247b3acb23c15da41b2f104f97195f3811eb7ed36924b6b92fc361581ddee6,,False
BSR\BSDS500\data\groundTruth\train\242078.mat,242078.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,72960,0.06958,329532980a9f7f74f1f0a067d34243ad61cd1691c8b41ae2fb2ff40e8d302056,,False
BSR\BSDS500\data\groundTruth\train\245051.mat,245051.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,51353,0.048974,952d2c8dc9747bcc3060f16ee2a416d696501db31ac8644a106d0797fe4b06a2,,False
BSR\BSDS500\data\groundTruth\train\246016.mat,246016.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,53104,0.050644,2cee49713c6eab63fbcff13df4fe1ff5e65868a13687117a3d50b84ca6394b30,,False
BSR\BSDS500\data\groundTruth\train\246053.mat,246053.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,42694,0.040716,9ac19644f3e0a7c17767ecec62a47c43683aa621c3e82dfc07a8727d02b2f8d9,,False
BSR\BSDS500\data\groundTruth\train\247085.mat,247085.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,56571,0.05395,0bd13963b1d5e3600b100b2be09925aa06f84430b6eb60ca0d0a498665eb051e,,False
BSR\BSDS500\data\groundTruth\train\249061.mat,249061.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,38864,0.037064,85fff5cb7a4dccc10124b99d9161a665a3ea261bef2204d88c64210c0935199c,,False
BSR\BSDS500\data\groundTruth\train\249087.mat,249087.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,54420,0.051899,ea94af89f6c114a2bf6fea53dc21cc7ddc80599a5de34149a72658e1b3d53106,,False
BSR\BSDS500\data\groundTruth\train\25098.mat,25098.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,69631,0.066405,ea07d7894991150f445f8e21edaa4835d166979f6b69a464efff2775f9e7ef91,,False
BSR\BSDS500\data\groundTruth\train\253036.mat,253036.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,43471,0.041457,de90d3da5a6c892560574feeeb3d911e108d993333dd0cf6f4f36ffda91cd7e7,,False
BSR\BSDS500\data\groundTruth\train\254033.mat,254033.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,36227,0.034549,cc3922edb73fc79043fc1b30cb5578cc1539df0efc0401936bbe9d4cd093ad64,,False
BSR\BSDS500\data\groundTruth\train\254054.mat,254054.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,34427,0.032832,b138da7f7a4410e5cf2b7bb46c508e4cd85e33d719bf2146f94196c4d00c781a,,False
BSR\BSDS500\data\groundTruth\train\260081.mat,260081.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,52642,0.050203,5511347560b807b31a6d6c4413e5c46d6b89335bdac988705cb6c50cf93475a7,,False
BSR\BSDS500\data\groundTruth\train\26031.mat,26031.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,32319,0.030822,9ee1baa03a814f850e9a5dabf6ea831cab07526a7ae57bfe2c9c586802a16e3c,,False
BSR\BSDS500\data\groundTruth\train\268002.mat,268002.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,35502,0.033857,a00e66357ec5d69bbdfbe28addcc9742c33eb902628556ba44aed65ad8cef17f,,False
BSR\BSDS500\data\groundTruth\train\27059.mat,27059.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,51195,0.048823,99b7cb0e3dbf083d8d934fead08a337b2d80962c954cd7b27d899a34340f72b7,,False
BSR\BSDS500\data\groundTruth\train\271008.mat,271008.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,41943,0.04,bddccfe99ea88cccfe41f78ad6a673435993bc48321d475071e1073f7a2a4380,,False
BSR\BSDS500\data\groundTruth\train\271031.mat,271031.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,30311,0.028907,3668962b205aa0b1cf88616e162dcf7f8496be005ada603ea30aa35a8914584e,,False
BSR\BSDS500\data\groundTruth\train\274007.mat,274007.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,56487,0.05387,608297e46696ab3cf8e3b5f633e684754fde9554427c1d74d84dd1675f739ea9,,False
BSR\BSDS500\data\groundTruth\train\277095.mat,277095.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,41553,0.039628,d9dab3bbf5d7ed45e3e1223f099f228857bd44389ce3c94327ba76a4941e2056,,False
BSR\BSDS500\data\groundTruth\train\28075.mat,28075.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,37869,0.036115,314a0cd639c1f4079595cd52860c3062ae55e7d1620b7659ede4a457cca0a4a6,,False
BSR\BSDS500\data\groundTruth\train\28096.mat,28096.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,14485,0.013814,d4d396e3f6eef1a77e04f56190ebc52d8dd44e147196d62df56b02381b5c2810,,False
BSR\BSDS500\data\groundTruth\train\285036.mat,285036.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,55086,0.052534,305c998d91bc43ce9facb1beeb5c895e6f2058fef70f987c6e25731cd3482045,,False
BSR\BSDS500\data\groundTruth\train\286092.mat,286092.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,49676,0.047375,4eda7e03f0221667064799e09f162a15860b82558e7fc3eced5cc2be46921b6d,,False
BSR\BSDS500\data\groundTruth\train\292066.mat,292066.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,43381,0.041371,23f53f9615ec4bbfeb18f6c7d925d0328d67b076308c09b875dac60e1a58095d,,False
BSR\BSDS500\data\groundTruth\train\293029.mat,293029.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,65630,0.06259,22932844a6f3036a326282edb379ffe18761183bff29fda6d4d77e04464de435,,False
BSR\BSDS500\data\groundTruth\train\299091.mat,299091.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,34625,0.033021,b803f9344ebdc0c4f13171b76995769751baeab9026f441237c0a4bd591cb2c8,,False
BSR\BSDS500\data\groundTruth\train\301007.mat,301007.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,45370,0.043268,30a6ed41275367b029d643a66f96f8e20913c4e5f842108067b7a0a84a5a2397,,False
BSR\BSDS500\data\groundTruth\train\302003.mat,302003.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,60192,0.057404,5bf745a29d17e99d2b19a2dd10e8fb9b1f8d8909168e223e877d2089f6ac876c,,False
BSR\BSDS500\data\groundTruth\train\309004.mat,309004.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,37946,0.036188,d7737634b8cd7b257419d3f618c03979986f451305b44eddd0421ad45e492261,,False
BSR\BSDS500\data\groundTruth\train\310007.mat,310007.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,39941,0.038091,80d1e09ab579028039fd3aa9068a08aa5dc5361b4de3efcd58d35842905dd417,,False
BSR\BSDS500\data\groundTruth\train\311068.mat,311068.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,39055,0.037246,1a02510f84cc22fa7e2fc018b6e74039c651b5a23c321a645b430ab5cea15c2a,,False
BSR\BSDS500\data\groundTruth\train\311081.mat,311081.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,30957,0.029523,94419a9317e2ad0ea5c21acac1d0790124bf5f469508bc44815b741bbaf84a7d,,False
BSR\BSDS500\data\groundTruth\train\314016.mat,314016.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,37801,0.03605,cbeb976e7a0bbfd67d4d4da86cd1a06050027e180b1b29020701e575197b72ad,,False
BSR\BSDS500\data\groundTruth\train\317080.mat,317080.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,39098,0.037287,41a75780ff291028c3ca7371e98a940252182c526a0e18096eaff2aa04800b39,,False
BSR\BSDS500\data\groundTruth\train\323016.mat,323016.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,55799,0.053214,fb83641a8dac9def14baeb0edf968f8caa417958de0ba2f48a65772d343f5e7d,,False
BSR\BSDS500\data\groundTruth\train\326038.mat,326038.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,38154,0.036386,ae83c05b97f74768ad7e6e01e8e5a91defb069709c4be524e9b7c1db78db80b9,,False
BSR\BSDS500\data\groundTruth\train\33066.mat,33066.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,50762,0.04841,89252874ed4fe7fa7d2e1e923f0ab579b46cf5a58d21f83cdd3f93c21d8787f3,,False
BSR\BSDS500\data\groundTruth\train\35008.mat,35008.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,47798,0.045584,c27157789747984ca85fe72ac4bc1b81ab60f25bf5fb9a8a988585704568c8e9,,False
BSR\BSDS500\data\groundTruth\train\35010.mat,35010.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,66401,0.063325,9e3cdb2198abaf7f439be99a94f47e5db53f0e0f88c48748fe5746d980191236,,False
BSR\BSDS500\data\groundTruth\train\35058.mat,35058.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,39066,0.037256,0f9be75eb3333ba23f15533ed665dbc27ddb6c373b45e5bdca2eef9b2f370d76,,False
BSR\BSDS500\data\groundTruth\train\35070.mat,35070.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,38529,0.036744,a3122d40ed34b665a630de9f68f309a0f45db0e237f7e8e702b6dedd92893edb,,False
BSR\BSDS500\data\groundTruth\train\35091.mat,35091.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,61477,0.058629,d0a76d44a259dfe00433bbf9775af288e8e19e656b0761be9d273d9b9a142558,,False
BSR\BSDS500\data\groundTruth\train\353013.mat,353013.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,43674,0.041651,e3ace13a8ecd2f8e4d9ebd2ff124f869ea699e24282f5fd6fcc11d6e26baf755,,False
BSR\BSDS500\data\groundTruth\train\361084.mat,361084.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,61655,0.058799,85a532d40031ddd2282cd0d27ad6c8cb57d94c6bbedf99d6d1af4e3f3d198f26,,False
BSR\BSDS500\data\groundTruth\train\365025.mat,365025.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,43520,0.041504,18c09d9ec5a5658e8eb1db067da71498be37c4bb460fb4b543e2e4e69a8e832a,,False
BSR\BSDS500\data\groundTruth\train\365073.mat,365073.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,58488,0.055779,d862af036eec6b44f806ccbc4335fd6cfc1cc32bf7842835b32d6c277897aa44,,False
BSR\BSDS500\data\groundTruth\train\368016.mat,368016.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,49930,0.047617,23a8fa63ff93d14b25582c4ad6d2fc994143fed3ce1165ddee4306f44b5eee49,,False
BSR\BSDS500\data\groundTruth\train\368078.mat,368078.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,57509,0.054845,86d9468500a8eb5ed7f32e922508655d6f58bf15ad1b251669aae710df1449e3,,False
BSR\BSDS500\data\groundTruth\train\370036.mat,370036.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,58163,0.055469,2a000819064df525750c5e7b708aa36efb7807ccdbd9c4de072af39f4edf836c,,False
BSR\BSDS500\data\groundTruth\train\372047.mat,372047.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,39275,0.037456,1bd2993cd90f0ade499664fe4a2a6423c7a1f4f135a72510274f488fdb76800d,,False
BSR\BSDS500\data\groundTruth\train\374020.mat,374020.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,33824,0.032257,23fd6456f837040a8956acfede02e74991700afbeb418c4bcc6e88a5c0e92547,,False
BSR\BSDS500\data\groundTruth\train\374067.mat,374067.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,39733,0.037892,1c4c28f890c69a2eb3050803965f20a8677c51805eb4252ca3808f59cac5af84,,False
BSR\BSDS500\data\groundTruth\train\376001.mat,376001.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,66143,0.063079,a134b68fec66a84264b5664ea886c936482d0aebcf3462f1e000a28eb7b0d614,,False
BSR\BSDS500\data\groundTruth\train\376020.mat,376020.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,45252,0.043156,1d6eb0c60cc674591db5c5671c4a622e070c41ee385bfd72dba2c8a7e5b79c79,,False
BSR\BSDS500\data\groundTruth\train\385028.mat,385028.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,41971,0.040027,21347ad835f0d7914d349138437414886f17caa7e3e1cf709402e095756a3aa0,,False
BSR\BSDS500\data\groundTruth\train\388016.mat,388016.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,61226,0.05839,ecccad3c56c39e05869ce4f6b1184b882b9d732fe2ff9fc8c96a6012b2c28c57,,False
BSR\BSDS500\data\groundTruth\train\41004.mat,41004.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,41528,0.039604,33dbb14ed7c6f65f3148f9de87397d95527482b78337e38dee968d6728487c3e,,False
BSR\BSDS500\data\groundTruth\train\41025.mat,41025.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,34648,0.033043,3e106901b3a38bdaf2fac924a64627b16a41ebe2967fd0ba870df98604f53d16,,False
BSR\BSDS500\data\groundTruth\train\42044.mat,42044.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,44093,0.04205,6c37cb89ef9f8cd2930e08add7520efcd91f65788822220a3526022b36829163,,False
BSR\BSDS500\data\groundTruth\train\42078.mat,42078.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,46020,0.043888,d3bd789466364cafb9bebf380e22cde26b999304519866955544523d7ab09bf4,,False
BSR\BSDS500\data\groundTruth\train\43070.mat,43070.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,28945,0.027604,4e708864814cd18335676fa7f626974ee417252dedfa806056fbf6bc740c11fe,,False
BSR\BSDS500\data\groundTruth\train\43083.mat,43083.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,40194,0.038332,86d4eef83828d8280cc08ec0456c9dd2673d4ffbfac2d8d7d96cf02386f8e619,,False
BSR\BSDS500\data\groundTruth\train\45077.mat,45077.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,46552,0.044395,c6394a3f7749108e3fd18a8090ca41d4a1a32fcb6a2291a0a19f8603e4de044e,,False
BSR\BSDS500\data\groundTruth\train\46076.mat,46076.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,42883,0.040896,4a81edb675b8eae94446093bdf4049bf0b93f951a8de1a96928d50b2060b91eb,,False
BSR\BSDS500\data\groundTruth\train\48055.mat,48055.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,49361,0.047074,f9dfb919baa778df5730e042f371711254ba3517aba5d2277c2f0ecaf2119f31,,False
BSR\BSDS500\data\groundTruth\train\54005.mat,54005.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,41435,0.039515,fe8afce18638dc5fd457becd40f436d0ef8c7a5384e430d4e72f3a0ec58a26df,,False
BSR\BSDS500\data\groundTruth\train\55067.mat,55067.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,51278,0.048903,e2a639478dc408b9f07f9c465f5a305743cc6ee7a2a067877a6ec3b88c2d7d23,,False
BSR\BSDS500\data\groundTruth\train\55075.mat,55075.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,54586,0.052057,f902a4d0dbf1bbaf03405fe08f1f6b0c073a0059ca37d7bf1f4a262298671ed8,,False
BSR\BSDS500\data\groundTruth\train\56028.mat,56028.mat,.mat,BSR\BSDS500\data\groundTruth\train,train,BSDS500,49127,0.046851,0e3662c9ff53e986cd5fadddd18c8e63813e995ca46124ddf709e0d6ec7d0c14,,False
