relative_path,filename,parent_folder,split,dataset_hint,format,extension,width,height,megapixels,aspect_ratio,mode,channels,bit_depth,size_bytes,size_mb,sha256,status
BSR\BSDS500\data\images\val\306005.jpg,306005.jpg,BSR\BSDS500\data\images\val,val,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,74767,0.071303,27d7bee0b32e7a458c982d2009e81ef06111bd5716204ea6522cd4a95cdefea0,OK
BSR\BSDS500\data\images\val\3096.jpg,3096.jpg,BSR\BSDS500\data\images\val,val,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,30773,0.029347,c66477f036b84d478e322c9cc2bd257969d29579549bcf7f35087f2e40d19ff5,OK
BSR\BSDS500\data\images\val\33039.jpg,33039.jpg,BSR\BSDS500\data\images\val,val,BSDS500,JPEG,.jpg,321,481,0.154401,0.66736,RGB,3,8-bit/channel,115454,0.110106,9a54f363c4abc7be52b638724d06ce8cce372e6ebd9e5f48833d73fa1ea2a9ee,OK
BSR\BSDS500\data\images\val\351093.jpg,351093.jpg,BSR\BSDS500\data\images\val,val,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,87813,0.083745,bd51e0dd49e656705534c8c7d55a7c98314330b06b366e9866e7a9965e128ce0,OK
BSR\BSDS500\data\images\val\361010.jpg,361010.jpg,BSR\BSDS500\data\images\val,val,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,70171,0.06692,fe806b64c91cff4d3c4755d84d6e449581ec064be0593d8c7b483e76dcbf7cb1,OK
BSR\BSDS500\data\images\val\37073.jpg,37073.jpg,BSR\BSDS500\data\images\val,val,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,66481,0.063401,16e3f09d490cea1bec87326bc02e0440bdb0f7b530a008ce858784c0c476aaff,OK
BSR\BSDS500\data\images\val\376043.jpg,376043.jpg,BSR\BSDS500\data\images\val,val,BSDS500,JPEG,.jpg,321,481,0.154401,0.66736,RGB,3,8-bit/channel,94569,0.090188,96e30f229df06707d78c518d6d3de2233fb2b06b6245511d2896b67b13b10561,OK
BSR\BSDS500\data\images\val\38082.jpg,38082.jpg,BSR\BSDS500\data\images\val,val,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,90009,0.085839,ebc17d84d39ad6a6c7735079edf295c453d31a5c7892e75eaaa7a3bd9bd2bec0,OK
BSR\BSDS500\data\images\val\38092.jpg,38092.jpg,BSR\BSDS500\data\images\val,val,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,81947,0.078151,3bdf276d8084f31744b5ea5a88296cd929e5ae09f7571c597f687b8b2f100037,OK
BSR\BSDS500\data\images\val\385039.jpg,385039.jpg,BSR\BSDS500\data\images\val,val,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,83554,0.079683,60b0a5d2e60b8cb6871fe0ff3a1a3a5623aadc2284155515aef5da8b4839a9f9,OK
BSR\BSDS500\data\images\val\41033.jpg,41033.jpg,BSR\BSDS500\data\images\val,val,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,65565,0.062528,1048d94225898e420b3381ce1b3fd682b27ada4825326f9657fa198a6a1ab64a,OK
BSR\BSDS500\data\images\val\41069.jpg,41069.jpg,BSR\BSDS500\data\images\val,val,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,100387,0.095737,e440f8eca36a7e503e1f2e5bf4fd4a17d9fbf092cf490e7940c2d02ad90713d2,OK
BSR\BSDS500\data\images\val\42012.jpg,42012.jpg,BSR\BSDS500\data\images\val,val,BSDS500,JPEG,.jpg,321,481,0.154401,0.66736,RGB,3,8-bit/channel,63889,0.060929,8681423a18c8910f38c801bd3c0dc21627aa99035994c6e37e13dad7424fddd2,OK
BSR\BSDS500\data\images\val\42049.jpg,42049.jpg,BSR\BSDS500\data\images\val,val,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,45026,0.04294,a947a1fc0f0f83fc5ae52a907709447d7a5c3b74bd6bfadf75794116731985c8,OK
BSR\BSDS500\data\images\val\43074.jpg,43074.jpg,BSR\BSDS500\data\images\val,val,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,56383,0.053771,b1284bc51ace9a8dc849ac4d63c377e3480627c6982fa3c7a794ad31c46ad2bd,OK
BSR\BSDS500\data\images\val\45096.jpg,45096.jpg,BSR\BSDS500\data\images\val,val,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,38606,0.036818,8a9cd328ef7c8339f0246ec73c14eda01a29545b5fe4782a3c118976e44f26bf,OK
BSR\BSDS500\data\images\val\54082.jpg,54082.jpg,BSR\BSDS500\data\images\val,val,BSDS500,JPEG,.jpg,321,481,0.154401,0.66736,RGB,3,8-bit/channel,71425,0.068116,b5a25d284128cc3e4307c404d26a57107945609bd974ebaac0f026607e98f9b2,OK
BSR\BSDS500\data\images\val\55073.jpg,55073.jpg,BSR\BSDS500\data\images\val,val,BSDS500,JPEG,.jpg,321,481,0.154401,0.66736,RGB,3,8-bit/channel,110151,0.105048,539d516840aa3daebe57f5d65d7ca13f4877c8da6ad0a12745bb58fe823a7119,OK
BSR\BSDS500\data\images\val\58060.jpg,58060.jpg,BSR\BSDS500\data\images\val,val,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,97910,0.093374,cea82e71a4bbee23d89c18538cd565c9e43a1f4995de6d605352505f83094277,OK
BSR\BSDS500\data\images\val\62096.jpg,62096.jpg,BSR\BSDS500\data\images\val,val,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,76806,0.073248,733d222d7aaaff4702b6412eff824e676f37be9fa59a52cf7740ab7695928ef8,OK
BSR\BSDS500\data\images\val\65033.jpg,65033.jpg,BSR\BSDS500\data\images\val,val,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,96558,0.092085,7971752b0552d3f8df80cf83656d8f1b10fabefe4cfd1fb5434a97b784b23bff,OK
BSR\BSDS500\data\images\val\66053.jpg,66053.jpg,BSR\BSDS500\data\images\val,val,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,78243,0.074618,bc27ff2d520d63f8ffc8575269a14c295788542cb723fcce6bda3752e9de27a7,OK
BSR\BSDS500\data\images\val\69015.jpg,69015.jpg,BSR\BSDS500\data\images\val,val,BSDS500,JPEG,.jpg,321,481,0.154401,0.66736,RGB,3,8-bit/channel,66924,0.063824,11ee0b6169a765f20df6126e542deeec1b5e0cac2fa45894cc4990b1358a6248,OK
BSR\BSDS500\data\images\val\69020.jpg,69020.jpg,BSR\BSDS500\data\images\val,val,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,93730,0.089388,b48ee9eba4e447d411da427cdd19c01d519d2efef81858d9a15447f687d477c3,OK
BSR\BSDS500\data\images\val\69040.jpg,69040.jpg,BSR\BSDS500\data\images\val,val,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,87327,0.083282,fa2492dcdd305967280ea566f2fd2edf21c60104edc0407c2d8aba75fffb4e05,OK
BSR\BSDS500\data\images\val\76053.jpg,76053.jpg,BSR\BSDS500\data\images\val,val,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,76799,0.073241,6cc809339a953a105ee1bfdf074200181d0e04240e68c830f7aeb21be237c72c,OK
BSR\BSDS500\data\images\val\78004.jpg,78004.jpg,BSR\BSDS500\data\images\val,val,BSDS500,JPEG,.jpg,321,481,0.154401,0.66736,RGB,3,8-bit/channel,68825,0.065637,14ab48ad51e27fb7e3b60bcdfba6d5354a4af957893455b5dd53e624da71b971,OK
BSR\BSDS500\data\images\val\8023.jpg,8023.jpg,BSR\BSDS500\data\images\val,val,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,60404,0.057606,c14e203930593ff50b0457bb96a1b1f8165a8b2ceb7c0ebb9ddb283641464f4e,OK
BSR\BSDS500\data\images\val\85048.jpg,85048.jpg,BSR\BSDS500\data\images\val,val,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,86078,0.08209,7802d81358356ae5033fdd4be7b475e9e28d6eb5eabba3559594214c603c8ba5,OK
BSR\BSDS500\data\images\val\86000.jpg,86000.jpg,BSR\BSDS500\data\images\val,val,BSDS500,JPEG,.jpg,321,481,0.154401,0.66736,RGB,3,8-bit/channel,75759,0.072249,216fca8c3f045c3161e2053a7e85923c874f64e662b4c929d73afdb1c0cd4cbe,OK
BSR\BSDS500\data\images\val\86016.jpg,86016.jpg,BSR\BSDS500\data\images\val,val,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,110076,0.104977,f53ca96f3024531f85fcd148833ac37944f4ae8dcb4492905e3469f3f102c970,OK
BSR\BSDS500\data\images\val\86068.jpg,86068.jpg,BSR\BSDS500\data\images\val,val,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,93040,0.08873,4a76e8193007a2b86183ecf175c43239377f4deaf6957ef95069ed8c455cb36f,OK
BSR\BSDS500\data\images\val\87046.jpg,87046.jpg,BSR\BSDS500\data\images\val,val,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,78536,0.074898,166d637f2602865b43c7f98926056172fc8df29d1daff62af96d80feabd43980,OK
BSR\BSDS500\data\images\val\89072.jpg,89072.jpg,BSR\BSDS500\data\images\val,val,BSDS500,JPEG,.jpg,321,481,0.154401,0.66736,RGB,3,8-bit/channel,81376,0.077606,b08020789fcfc502fc3902489d1f1c80f3de55c1a6e5456b930b04c6db78c825,OK
BSR\BSDS500\data\images\val\97033.jpg,97033.jpg,BSR\BSDS500\data\images\val,val,BSDS500,JPEG,.jpg,481,321,0.154401,1.498442,RGB,3,8-bit/channel,88134,0.084051,0598c9c6d44af64c04e314f41c21453da7c4bb94adfda48f71548d98b4287d3e,OK
misc\4.1.01.tiff,4.1.01.tiff,misc,unspecified,Unknown / custom,TIFF,.tiff,256,256,0.065536,1.0,RGB,3,8-bit/channel,196748,0.187634,c3ea2466396790c8aa0e4a60bc5031c44a3288da666cfd6a4f732ae0fec5efad,OK
misc\4.1.02.tiff,4.1.02.tiff,misc,unspecified,Unknown / custom,TIFF,.tiff,256,256,0.065536,1.0,RGB,3,8-bit/channel,196748,0.187634,31d1e7aafff59f5754ee38b77287ee6cfa05a095e63bb245fc44af87fa9d0329,OK
misc\4.1.03.tiff,4.1.03.tiff,misc,unspecified,Unknown / custom,TIFF,.tiff,256,256,0.065536,1.0,RGB,3,8-bit/channel,196748,0.187634,3d9cf65ca9a43a674cd7fd80192902458921aa81885a16bdcf9dd738e406af62,OK
misc\4.1.04.tiff,4.1.04.tiff,misc,unspecified,Unknown / custom,TIFF,.tiff,256,256,0.065536,1.0,RGB,3,8-bit/channel,196748,0.187634,abb652cfa55da20b95941834f8887d0dccfa71e33c94dc16ec0c473111dac15e,OK
misc\4.1.05.tiff,4.1.05.tiff,misc,unspecified,Unknown / custom,TIFF,.tiff,256,256,0.065536,1.0,RGB,3,8-bit/channel,196748,0.187634,6cecbf11be31a64a8397463b24b32cc753a657a616a80b147c93e4579f4c734e,OK
misc\4.1.06.tiff,4.1.06.tiff,misc,unspecified,Unknown / custom,TIFF,.tiff,256,256,0.065536,1.0,RGB,3,8-bit/channel,196748,0.187634,f09642b452f6c82bccd1282f45b46e4603630c2863708f27079a676e65c928ef,OK
misc\4.1.07.tiff,4.1.07.tiff,misc,unspecified,Unknown / custom,TIFF,.tiff,256,256,0.065536,1.0,RGB,3,8-bit/channel,196748,0.187634,ee21b55963d29ed18effeef9a4dc3edc85208d9b79690bf2339c14649dcf41f6,OK
misc\4.1.08.tiff,4.1.08.tiff,misc,unspecified,Unknown / custom,TIFF,.tiff,256,256,0.065536,1.0,RGB,3,8-bit/channel,196748,0.187634,8fd360f5cf6d230eff7934599edf0024995b6da69146e9c85bbaaf327d4a2abc,OK
misc\4.2.01.tiff,4.2.01.tiff,misc,unspecified,Unknown / custom,TIFF,.tiff,512,512,0.262144,1.0,RGB,3,8-bit/channel,786572,0.750134,f27f806d2f5e3d6b66e4223bad6a9fcd38756c715491eafb38c43a9befe89cfd,OK
misc\4.2.03.tiff,4.2.03.tiff,misc,unspecified,Unknown / custom,TIFF,.tiff,512,512,0.262144,1.0,RGB,3,8-bit/channel,786572,0.750134,3f590b52279fb59b81906f1e928ae713a5357b1afc1a2017a103adb563fb4494,OK
misc\4.2.05.tiff,4.2.05.tiff,misc,unspecified,Unknown / custom,TIFF,.tiff,512,512,0.262144,1.0,RGB,3,8-bit/channel,786572,0.750134,ae9eba12b80df955e47585bf4a16332ea0dadc753668d3457c509564934dbd40,OK
misc\4.2.06.tiff,4.2.06.tiff,misc,unspecified,Unknown / custom,TIFF,.tiff,512,512,0.262144,1.0,RGB,3,8-bit/channel,786572,0.750134,aa00ff3defadcd99e2e5fb5fbd06d12d6570284822a37186e3f8827f9bb4ca73,OK
misc\4.2.07.tiff,4.2.07.tiff,misc,unspecified,Unknown / custom,TIFF,.tiff,512,512,0.262144,1.0,RGB,3,8-bit/channel,786572,0.750134,676c21edcc56b517ebd54764d6026d2befe7e15014ec3f0c9e6f2ce1d9ad74bf,OK
misc\5.1.09.tiff,5.1.09.tiff,misc,unspecified,Unknown / custom,TIFF,.tiff,256,256,0.065536,1.0,L,1,8-bit/channel,65670,0.062628,64210a233aeaf4c8d76232daa2b8e9dabd251c89e00771b5b316b60e4844d2e4,OK
misc\5.1.10.tiff,5.1.10.tiff,misc,unspecified,Unknown / custom,TIFF,.tiff,256,256,0.065536,1.0,L,1,8-bit/channel,65670,0.062628,046ade1c2ee9a92117a0373b54db79d27e2fdc724649c7c15ae3fdb95fca0522,OK
misc\5.1.11.tiff,5.1.11.tiff,misc,unspecified,Unknown / custom,TIFF,.tiff,256,256,0.065536,1.0,L,1,8-bit/channel,65670,0.062628,475b9329d3def5f97c2e73c82d2d532accbcdd50de2999e72e47cfcdeb6a7c13,OK
misc\5.1.12.tiff,5.1.12.tiff,misc,unspecified,Unknown / custom,TIFF,.tiff,256,256,0.065536,1.0,L,1,8-bit/channel,65670,0.062628,ec07e39dd5a342e91d56852a971d45bd3ec31ccca778ade7ebcfe47a2fc215ac,OK
misc\5.1.13.tiff,5.1.13.tiff,misc,unspecified,Unknown / custom,TIFF,.tiff,256,256,0.065536,1.0,L,1,8-bit/channel,65670,0.062628,92ef9dd86f3c0edbbcdad50d63229d6633df560308b60b96cb045e570be02e18,OK
misc\5.1.14.tiff,5.1.14.tiff,misc,unspecified,Unknown / custom,TIFF,.tiff,256,256,0.065536,1.0,L,1,8-bit/channel,65670,0.062628,d42dc6b19d2f041a0ada000ac8d028e9caa9a3a4a1f4396110191ecf137a7050,OK
misc\5.2.08.tiff,5.2.08.tiff,misc,unspecified,Unknown / custom,TIFF,.tiff,512,512,0.262144,1.0,L,1,8-bit/channel,262278,0.250128,000a3e36a04b954cefd86d8ab2ac61676034e6cc9e3c0bbab8aaa95bcff03b93,OK
misc\5.2.09.tiff,5.2.09.tiff,misc,unspecified,Unknown / custom,TIFF,.tiff,512,512,0.262144,1.0,L,1,8-bit/channel,262278,0.250128,b12edcb11e8a816ce431b0bbbb02f91bc8614f5f67d3fa1ffd1067d8dd2ff5f8,OK
misc\5.2.10.tiff,5.2.10.tiff,misc,unspecified,Unknown / custom,TIFF,.tiff,512,512,0.262144,1.0,L,1,8-bit/channel,262278,0.250128,044ed17593bc94a5c0fff638f2c4d068f563d415980e1f61b423c778bb61c181,OK
misc\5.3.01.tiff,5.3.01.tiff,misc,unspecified,Unknown / custom,TIFF,.tiff,1024,1024,1.048576,1.0,L,1,8-bit/channel,1048710,1.000128,20654c370b0197d5c874a686e07c47642abc953790c5d0da23dacfd301f4a18d,OK
misc\5.3.02.tiff,5.3.02.tiff,misc,unspecified,Unknown / custom,TIFF,.tiff,1024,1024,1.048576,1.0,L,1,8-bit/channel,1048710,1.000128,0fb2a6580c10b58276f403ff03d1736891960cfe2ca021bb1df1f4f7b90ec1b5,OK
misc\7.1.01.tiff,7.1.01.tiff,misc,unspecified,Unknown / custom,TIFF,.tiff,512,512,0.262144,1.0,L,1,8-bit/channel,262278,0.250128,8ce9bb9ac39ffa0b630cd7245e90833867997631789c35c1625cbda4386a2305,OK
misc\7.1.02.tiff,7.1.02.tiff,misc,unspecified,Unknown / custom,TIFF,.tiff,512,512,0.262144,1.0,L,1,8-bit/channel,262278,0.250128,0cfb76e14c42fa22d5844b9f933376650a570f22725e3c040a6001c2e5db6a27,OK
misc\7.1.03.tiff,7.1.03.tiff,misc,unspecified,Unknown / custom,TIFF,.tiff,512,512,0.262144,1.0,L,1,8-bit/channel,262278,0.250128,77c09b46652b93d0ebe1ee4441ca0703848bd8af518dad12e1c137e402a61d25,OK
misc\7.1.04.tiff,7.1.04.tiff,misc,unspecified,Unknown / custom,TIFF,.tiff,512,512,0.262144,1.0,L,1,8-bit/channel,262278,0.250128,a981e8f5c81180777e8cf316c825d0bc94488dd521f663b061f917ef55962149,OK
misc\7.1.05.tiff,7.1.05.tiff,misc,unspecified,Unknown / custom,TIFF,.tiff,512,512,0.262144,1.0,L,1,8-bit/channel,262278,0.250128,97a04394429439031aac9074e1c1e774676bfcf8961339f9fce6f0592f742344,OK
misc\7.1.06.tiff,7.1.06.tiff,misc,unspecified,Unknown / custom,TIFF,.tiff,512,512,0.262144,1.0,L,1,8-bit/channel,262278,0.250128,c8be3c16cc94c713a86232522d557441d80b2c40f91381d9ed1651d41a9e9ca0,OK
misc\7.1.07.tiff,7.1.07.tiff,misc,unspecified,Unknown / custom,TIFF,.tiff,512,512,0.262144,1.0,L,1,8-bit/channel,262278,0.250128,501b4c95fda546a860c54c547a25f35bd84382171df7278bd7f7545316c57b70,OK
misc\7.1.08.tiff,7.1.08.tiff,misc,unspecified,Unknown / custom,TIFF,.tiff,512,512,0.262144,1.0,L,1,8-bit/channel,262278,0.250128,8cf6aac78f3e501b0658238704c941fb0df2940de1a95bb889e47cf3ba511731,OK
misc\7.1.09.tiff,7.1.09.tiff,misc,unspecified,Unknown / custom,TIFF,.tiff,512,512,0.262144,1.0,L,1,8-bit/channel,262278,0.250128,92842996ce10ced24f387e08cde93059be8dde2c4e236848806ec6392d054ab3,OK
misc\7.1.10.tiff,7.1.10.tiff,misc,unspecified,Unknown / custom,TIFF,.tiff,512,512,0.262144,1.0,L,1,8-bit/channel,262278,0.250128,7ef3caa199fd4dbecd4521dea4ab2b079c054fbe6d1d449c98e86ffe41e49063,OK
misc\7.2.01.tiff,7.2.01.tiff,misc,unspecified,Unknown / custom,TIFF,.tiff,1024,1024,1.048576,1.0,L,1,8-bit/channel,1048710,1.000128,396a8c0d9dab8f306511dd0487915e6b1ccdfbbb40077a41d0b7195da614618f,OK
misc\boat.512.tiff,boat.512.tiff,misc,unspecified,Unknown / custom,TIFF,.tiff,512,512,0.262144,1.0,L,1,8-bit/channel,262278,0.250128,6bc7319b1e3b44ce0b2a571ac39a28bac94437d812057d1afb2cf78ea3a9a35f,OK
misc\gray21.512.tiff,gray21.512.tiff,misc,unspecified,Unknown / custom,TIFF,.tiff,512,512,0.262144,1.0,L,1,8-bit/channel,262278,0.250128,f9a0535ab30226a180c8f628425686d54775514afdc3042a806b207198d332c6,OK
misc\house.tiff,house.tiff,misc,unspecified,Unknown / custom,TIFF,.tiff,512,512,0.262144,1.0,RGB,3,8-bit/channel,786572,0.750134,82717baf56d3f48bc4e2767afc9f233e7f595ad150ca91932a4a8daa46b3300f,OK
misc\ruler.512.tiff,ruler.512.tiff,misc,unspecified,Unknown / custom,TIFF,.tiff,512,512,0.262144,1.0,L,1,8-bit/channel,262278,0.250128,a084d6811faf1943eecba51837987e754ecc0400e36883fe7b6a17e186c1ff88,OK
